idx,x,y,z
282,1.4881353,-0.7211318,2.3123312
283,1.3715256,-0.73657787,2.2602339
284,1.4897537,-0.7221911,2.3141792
285,1.3730623,-0.7366219,2.2608788
286,1.4902772,-0.7207168,2.3131905
287,1.3731003,-0.7361293,2.260716
288,1.486713,-0.72555685,2.3098178
289,1.3727636,-0.735776,2.2603226
290,1.4844162,-0.7226234,2.3108046
291,1.3723149,-0.73599344,2.2603443
292,1.4873481,-0.7208883,2.313992
293,1.3723264,-0.73625416,2.260657
294,1.4889643,-0.72145414,2.314918
295,1.3722179,-0.7360344,2.2608345
296,1.4888885,-0.72276366,2.3153977
297,1.3722253,-0.7358477,2.2605748
298,1.4878134,-0.7231349,2.3156552
299,1.3721447,-0.7361979,2.2597678
300,1.4870067,-0.7235489,2.3150878
301,1.3704517,-0.73651403,2.259178
302,1.4869328,-0.72461784,2.315288
303,1.3691616,-0.7373464,2.259511
304,1.4866314,-0.7253952,2.3150854
305,1.3692249,-0.73781145,2.2598257
306,1.3668684,-0.7384492,2.260535
307,1.4837377,-0.7337873,2.3080962
308,1.4824846,-0.7334561,2.3129523
309,1.4846262,-0.7309381,2.319097
310,1.3806841,-0.7258302,2.281828
311,1.3259883,-0.7044971,2.2706723
312,1.3278954,-0.7024149,2.274713
313,1.3291435,-0.69895977,2.2761831
314,1.3283604,-0.70032954,2.2759092
315,1.3277268,-0.7007702,2.2755454
316,1.3271854,-0.6992856,2.2743256
317,1.3278011,-0.6987488,2.275189
318,1.3268304,-0.70027196,2.273129
319,1.3242586,-0.70554626,2.268083
320,1.3199784,-0.7103371,2.2571452
321,1.3178613,-0.7136725,2.255335
322,1.3144822,-0.7165448,2.25107
323,1.3097503,-0.7174604,2.2479644
324,1.2936618,-0.7183431,2.2368073
325,1.2876748,-0.7245743,2.2318058
326,0.5447726,-0.791311,1.4360719
327,-0.4190391,-1.1639435,2.2820375
328,-0.39215058,-1.1562724,2.3069167
329,-0.18353029,-1.166578,2.179636
330,-0.3931302,-1.1477964,2.2947032
331,-0.1828792,-1.16313,2.177525
332,-0.1761722,-1.1571782,2.1758068
333,-0.17545594,-1.1565437,2.1773953
334,-0.17070657,-1.1554974,2.1788633
335,-0.37616235,-1.1413221,2.2867982
336,-0.17136666,-1.1558867,2.1771781
337,-0.37800696,-1.1414453,2.2871451
338,-0.1667866,-1.155925,2.1797376
339,-0.37229154,-1.1409588,2.280398
340,-0.16052087,-1.1537946,2.1795895
341,-0.1673364,-1.1546664,2.176425
342,-0.17141083,-1.1567636,2.1814303
343,-0.17515263,-1.1574012,2.1799548
344,-0.37292373,-1.1379992,2.2932262
345,-0.18270288,-1.1599848,2.1829042
346,-0.3837002,-1.1394317,2.2879105
347,-0.18314748,-1.1591345,2.1837723
348,-0.18191575,-1.1607915,2.1822634
349,-0.17947264,-1.1639686,2.1782541
350,-0.17892428,-1.1657625,2.1760666
351,-0.39728954,-1.1561711,2.2979922
352,-0.39680916,-1.1605493,2.2969656
353,-0.17090774,-1.1729448,2.180039
354,-0.39756247,-1.1591101,2.3018742
355,-0.16516754,-1.1577921,2.180052
356,-0.3992169,-1.1528921,2.3055825
357,-0.3809589,-1.1506165,2.3069823
358,-0.37966907,-1.1494135,2.3104763
359,-0.1816741,-1.1593603,2.3598392
360,-0.1817018,-1.1557157,2.3600826
361,-0.18240887,-1.155038,2.3664713
362,-0.35417542,-1.1482748,2.298738
363,-0.17971717,-1.1552672,2.3701534
364,-0.1723383,-1.1523379,2.3691595
365,-0.3503301,-1.1451328,2.3126135
366,-0.17171928,-1.1525699,2.3647194
367,-0.17331445,-1.1526905,2.3616426
368,-0.3580925,-1.1412234,2.3084693
369,-0.17323503,-1.1480515,2.3635657
370,-0.17358682,-1.1430391,2.3665369
371,-0.3493477,-1.1407092,2.2983675
372,-0.17226626,-1.1426442,2.3640175
373,-0.34447706,-1.1417611,2.299765
374,-0.16857757,-1.1429716,2.3629353
375,-0.3437527,-1.1431888,2.3004856
376,-0.16471012,-1.1447678,2.3622656
377,-0.341065,-1.1442736,2.295251
378,-0.15981558,-1.1463015,2.3598604
379,-0.34031844,-1.1443831,2.2961104
380,-0.15896615,-1.1480585,2.3600793
381,-0.16020158,-1.1491094,2.3641078
382,-0.34703273,-1.1461413,2.2857697
383,-0.3488184,-1.1449693,2.290056
384,-0.16941819,-1.1482283,2.3710065
385,-0.35156628,-1.14429,2.2874975
386,-0.35410005,-1.1420239,2.283252
387,-0.17247237,-1.1492014,2.357911
388,-0.3476603,-1.138768,2.2773666
389,-0.17356034,-1.1465113,2.3588471
390,-0.35082048,-1.1357415,2.2785525
391,-0.1761967,-1.1476504,2.3569736
392,-0.3526185,-1.1352355,2.2816777
393,-0.13596877,-1.1483091,2.3172057
394,-0.22855955,-1.1361003,2.215103
395,-0.22507882,-1.1335245,2.2205536
396,-0.22737251,-1.1315349,2.214263
397,-0.22757527,-1.1316851,2.2054787
398,-0.22784834,-1.1329104,2.1983047
399,-0.13093723,-1.1325723,2.3344786
400,-0.22564156,-1.1332,2.196611
401,-0.22185692,-1.131362,2.1947064
402,-0.11581546,-1.1304264,2.3293366
403,-0.2205879,-1.1328368,2.197185
404,-0.13741724,-1.140295,2.3316247
405,-0.23745675,-1.1430207,2.2001634
406,-0.1688646,-1.1292995,2.1563418
