idx,x,y,z
78,-0.34871677,-0.5088072,3.3349261
79,-0.20708615,-0.48605007,3.4682424
80,-0.3483863,-0.50840724,3.3336778
81,-0.20701168,-0.4856406,3.471691
82,-0.34765616,-0.5078269,3.3340275
83,-0.34607524,-0.50465727,3.3360152
84,-0.34536093,-0.5051583,3.3329546
85,-0.34683007,-0.51288664,3.3266563
86,-0.34763837,-0.50877947,3.3254166
87,0.27794966,-0.5889849,2.9018183
88,0.27785945,-0.58667195,2.9012425
89,0.27836832,-0.58702654,2.8981907
90,0.27876592,-0.5896411,2.8953202
91,0.27703613,-0.591772,2.8898737
92,0.11884764,-0.6045264,2.7797334
93,0.27973783,-0.59089583,2.8897128
94,0.28042722,-0.58916485,2.893109
95,0.2817881,-0.58667797,2.8962283
96,0.28216258,-0.5854881,2.9003985
97,0.28346157,-0.586401,2.8943667
98,0.29129237,-0.5931794,2.8780727
99,-0.46063426,-0.71325815,2.2681773
100,-0.46463647,-0.71504456,2.2692606
101,-0.4655186,-0.7127452,2.2699447
102,-0.33045346,-0.6950047,2.3610556
103,-0.3337323,-0.69549876,2.3614137
104,-0.33659214,-0.6924159,2.3607635
105,-0.3372892,-0.68868786,2.3560848
106,-0.33753505,-0.68686265,2.351149
107,-0.84788156,-0.79055667,1.9473886
108,-0.8470569,-0.79395205,1.9481723
109,-0.8491412,-0.79254687,1.9482622
110,-0.8486729,-0.78988755,1.950166
111,-0.8455791,-0.7880187,1.9559699
112,-0.62260306,-0.7541859,2.1198876
113,-0.8448445,-0.7831265,1.9611079
114,-0.61618245,-0.75080156,2.1266708
115,-0.8463942,-0.78334916,1.9602143
116,-0.6136919,-0.74813175,2.1285412
117,-0.8475713,-0.7810242,1.9590074
118,-0.61197424,-0.7452805,2.1284993
119,-0.84941727,-0.7819793,1.9601566
120,-0.6094786,-0.7435513,2.1301162
121,-0.85078424,-0.7797787,1.9641247
122,-0.6080518,-0.7453355,2.1317666
123,-0.852116,-0.7794547,1.9618517
124,-0.6075157,-0.7438537,2.1327188
125,-0.85304713,-0.77824575,1.9577358
126,-0.8525218,-0.7770021,1.9568245
127,-0.8498235,-0.7825362,1.9540174
128,-0.18187883,-0.6704361,2.4552085
129,-0.18831545,-0.68081105,2.45784
130,-0.3452406,-0.6792588,2.4366946
131,-0.34573254,-0.6748905,2.4338593
132,0.2739712,-0.58709764,2.8783636
133,0.27269447,-0.59137976,2.8789744
134,0.10813287,-0.5952783,2.8855424
135,0.10963627,-0.5920851,2.886909
136,0.11097668,-0.595402,2.8861554
137,0.11017044,-0.595336,2.8851168
138,0.9585195,-0.4789129,3.485489
139,0.95923805,-0.4839962,3.4860723
140,0.958464,-0.48485315,3.4843442
141,0.9588736,-0.48125118,3.4863482
142,0.7006298,-0.51283115,3.2694812
143,0.95705336,-0.47985756,3.4860845
144,0.7003561,-0.5131783,3.27425
145,0.9555157,-0.47764972,3.4848156
146,0.95429933,-0.4774036,3.4830527
147,0.7161399,-0.51412004,3.2984536
148,0.95600206,-0.47687444,3.4789383
149,0.9563439,-0.47524622,3.478416
150,0.70400894,-0.5107467,3.2854466
151,0.9582398,-0.473177,3.479064
152,0.70463836,-0.5119825,3.285146
153,0.96479297,-0.47392496,3.4817054
154,0.70441866,-0.5140056,3.2785926
155,0.9635325,-0.47215268,3.4822457
156,0.70358497,-0.5117724,3.2763047
157,0.95945144,-0.4741928,3.4842467
158,0.70390105,-0.5104904,3.277671
159,0.9577743,-0.47477934,3.4866943
160,0.7049873,-0.5126295,3.274399
161,0.9562613,-0.47125733,3.4859214
162,0.7031778,-0.51289004,3.2737305
163,0.9491875,-0.4588557,3.4853191
164,0.94447374,-0.45908475,3.4867022
165,0.94108886,-0.45908302,3.4906082
166,0.6724659,-0.5318067,3.2681184
167,0.25000688,-0.56921744,3.0180612
168,0.2483816,-0.5635482,3.0144026
169,0.25156346,-0.55829716,3.014885
170,0.25149718,-0.5601826,3.0139782
171,0.25199616,-0.5577487,3.01081
172,0.9134172,-0.5266577,3.1768641
173,0.91502297,-0.5281255,3.181823
174,0.6810478,-0.5256053,3.2222471
175,0.68148977,-0.5232585,3.222793
176,0.68247813,-0.5233598,3.2275972
177,0.6791895,-0.5197647,3.2237477
178,0.6770083,-0.49945638,3.2175717
179,0.93405175,-0.46768084,3.4978242
180,0.67721534,-0.49393564,3.2189064
181,0.9362111,-0.46736282,3.49515
182,0.6764226,-0.4903524,3.2188694
183,0.93638074,-0.4690569,3.495964
184,0.675242,-0.49035066,3.219061
185,0.934468,-0.46823588,3.496557
186,0.6746689,-0.49029815,3.2184043
187,0.9330022,-0.46850267,3.4968596
188,0.93114555,-0.4705354,3.499662
189,0.92993283,-0.4694345,3.4976966
190,0.6563047,-0.49710366,3.2153525
191,0.9305352,-0.46847785,3.493731
192,0.655475,-0.50168353,3.2153125
193,0.93073404,-0.46619445,3.4936783
194,0.65695953,-0.5056994,3.2140424
195,0.9309569,-0.46343732,3.4925532
196,0.65784377,-0.50520337,3.2150583
197,0.9304273,-0.4667748,3.4945288
198,0.6580513,-0.50678897,3.2138722
199,0.93046576,-0.4664231,3.4948616
200,0.6584317,-0.5071887,3.211618
201,0.93293,-0.46421456,3.4926744
202,0.6586328,-0.5087651,3.213095
203,0.93509036,-0.46248087,3.4897866
204,0.6587724,-0.5096178,3.2111626
205,0.93820065,-0.46194935,3.4844358
206,0.6595364,-0.5116939,3.2108855
207,0.6588171,-0.5134342,3.2056828
208,0.65750223,-0.51671976,3.2064059
209,0.6588609,-0.5221084,3.2090323
210,0.6587186,-0.5238403,3.2045295
211,1.063519,-0.51954865,3.2142437
212,1.0641813,-0.5168526,3.2140317
213,1.0656767,-0.5167079,3.2139585
214,1.0686715,-0.5169663,3.213444
215,0.8529532,-0.53932345,3.0718641
216,1.071029,-0.5164338,3.215157
217,1.0707837,-0.5172066,3.2163334
218,0.8437882,-0.54190177,3.082344
219,1.0688474,-0.5179386,3.2163143
220,0.84504926,-0.5413024,3.08196
221,1.0687823,-0.5176604,3.2160602
222,0.8460332,-0.5411401,3.0832398
223,1.069419,-0.51758564,3.2161298
224,0.8456318,-0.54138905,3.084248
225,1.0693849,-0.5174545,3.2163475
226,0.8453089,-0.5414549,3.0840151
227,1.0704019,-0.5158044,3.216277
228,0.8444505,-0.5412394,3.0834467
229,1.0702771,-0.51543653,3.2175632
230,1.0675858,-0.5151098,3.2203796
231,1.0636542,-0.5142249,3.224056
232,1.0628586,-0.5136153,3.227007
233,1.0629581,-0.51402885,3.2280693
